country,variable,15-24,25-34,35-44,45-54,55-64,<15,>65
ALB,Income,13.5020997419147,10.6905981016064,17.0406910230119,7.7962577962578,0,16.5282028677392,18.7664544641289
ALB,Jobs,8.97256446900239,11.1353575324947,9.6997867432531,7.12058212058212,10,7.99501271541054,8.39608409375851
ALB,Community,8.19318038535292,7.56702409287207,6.85962153047594,9.11295911295911,10,6.58033543866429,8.42110911878354
ALB,Education,8.41287643714933,8.91863907764119,10.4656592157819,9.75398475398475,10,8.62844213073383,8.22491624817206
ALB,Environment,7.8405519474487,7.97596666252892,6.70793268993261,9.11295911295911,10,7.0755132668806,7.05474275241717
ALB,CivicEngagement,6.61458016312014,7.14693291139266,7.64077089250766,7.72695772695773,10,5.03260703556216,8.16585386352828
ALB,Health,9.60125935027164,9.04914982928252,10.7517697298997,9.75398475398475,10,8.49046214548025,6.75444245211687
ALB,LifeSatisfaction,10.898603964159,10.350996405919,7.49499915688657,9.71933471933472,10,8.62844213073383,8.83652453419895
ALB,Safety,7.94695062668852,8.76808438411933,7.6571410128478,9.75398475398475,10,8.94654508041573,6.75444245211687
ALB,WorkLifeBalance,9.4549023698687,10.2857387565509,6.15605854163016,7.83090783090783,10,11.3855025145691,7.79548349315791
AND,Housing,9.82601609752075,7.54384946645771,11.7941391530743,9.17409387997623,7.28618421052632,NA,9.67741935483871
AND,Income,10.6912393428374,8.20734716967179,10.1202196677513,7.21330956625074,6.62828947368421,NA,6.45161290322581
AND,Jobs,8.44045290274703,9.5324713521106,7.81546391532112,7.21330956625074,10.0274122807018,NA,9.67741935483871
AND,Community,7.07929335610361,6.73834213917542,6.68064475449216,9.17409387997623,14.1940789473684,NA,9.67741935483871
AND,Education,8.59759221523439,9.00416189117025,7.57722567708288,7.21330956625074,9.50657894736842,NA,9.67741935483871
AND,Environment,10.0260819003654,13.4056043688378,12.8577383219366,9.17409387997623,7.94407894736842,NA,6.45161290322581
AND,CivicEngagement,5.76783440139338,7.47311079291983,8.21935451688614,7.21330956625074,10.6195175438596,NA,6.45161290322581
AND,Health,8.63875318132338,8.23990146159046,9.85949465702628,11.1348781937017,8.60197368421053,NA,9.67741935483871
AND,LifeSatisfaction,9.75315862091858,12.9808231298284,9.27469933538885,16.1021984551396,9.96162280701754,NA,9.67741935483871
AND,Safety,9.25376335278517,8.92383391110351,7.9708772947247,7.21330956625074,7.28618421052632,NA,12.9032258064516
AND,WorkLifeBalance,11.9258146287709,7.95055431713426,7.8301427063157,9.17409387997623,7.94407894736842,NA,9.67741935483871
ANT,Housing,8.82810664787409,11.3903037162799,5.70611933797909,7.5,4.48717948717949,NA,7.77126099706745
ANT,Income,7.11034766267324,6.12714582154311,15.4367545564192,7.5,9.61538461538462,NA,10.9970674486804
ANT,Jobs,7.11034766267324,6.12714582154311,8.23895235861699,7.5,3.84615384615385,NA,9.3841642228739
ANT,Community,8.82810664787409,10.711186568572,7.35317274189225,7.5,11.5384615384615,NA,7.77126099706745
ANT,Education,8.82810664787409,7.20241463874741,8.06745845617797,10,8.97435897435897,NA,10.9970674486804
ANT,Environment,6.99729856706601,22.4297302395774,9.69692274189225,12.5,7.05128205128205,NA,4.54545454545455
ANT,CivicEngagement,8.05731735964294,6.12714582154311,5.24788093004556,7.5,11.5384615384615,NA,7.77126099706745
ANT,Health,11.4928353300446,8.27768345595171,11.6682859823104,12.5,16.025641025641,NA,10.9970674486804
ANT,LifeSatisfaction,11.4928353300446,8.27768345595171,10.8870359823104,7.5,12.8205128205128,NA,9.3841642228739
ANT,Safety,11.4928353300446,5.0518770043388,7.45770235861699,12.5,8.33333333333333,NA,12.6099706744868
ANT,WorkLifeBalance,9.7618628141884,8.27768345595171,10.2397145537389,7.5,5.76923076923077,NA,7.77126099706745
ARE,Housing,8.83565409763718,9.6391831981807,8.99490549430125,9.51574226953734,6.37596899224806,9.09090909090909,9.09090909090909
ARE,Income,8.63071717277544,10.8655615219827,11.8123926359421,8.78044815189028,8.4593023255814,9.09090909090909,9.09090909090909
ARE,Jobs,7.89602427767233,10.043562173156,9.10727209582477,8.05042495981775,15.5426356589147,9.09090909090909,9.09090909090909
ARE,Community,8.40082919686801,7.56073265561845,7.55451488642119,10.2306115505831,6.13372093023256,9.09090909090909,9.09090909090909
ARE,Education,9.01906498828491,9.36148683383452,9.18904168661114,8.33289009641002,7.7422480620155,9.09090909090909,9.09090909090909
ARE,Environment,8.69187239087173,8.03303292267402,8.48210903553566,6.88735758232912,6.96705426356589,9.09090909090909,9.09090909090909
ARE,CivicEngagement,6.4473795477776,5.3287971961823,6.51893789139354,6.22444456766089,6.90891472868217,9.09090909090909,9.09090909090909
ARE,Health,9.77478394253328,9.88048104013431,9.56535698480143,9.94291313788468,8.51744186046512,9.09090909090909,9.09090909090909
ARE,LifeSatisfaction,9.20697105854392,10.1456698057431,10.4139441042403,10.6011387937384,8.51744186046512,9.09090909090909,9.09090909090909
ARE,Safety,15.0136481810105,10.4311948227604,9.76947293878498,10.4430486759709,15.5426356589147,9.09090909090909,9.09090909090909
ARE,WorkLifeBalance,8.08305514602507,8.71029782973347,8.59205224614368,10.9909802141776,9.29263565891473,9.09090909090909,9.09090909090909
ARG,Housing,8.9741045230986,9.09850161260213,9.28167952177989,9.17419368982466,9.2328656604435,8.2468161683278,9.04096961180906
ARG,Income,8.70334934113653,8.67333957375034,8.51864485531886,8.88290971231607,8.57689244188876,8.3191759790597,7.83953019732617
ARG,Jobs,9.48302443865332,9.69985927745972,9.23181485821649,9.57931801153969,9.45307197277328,9.02242944394107,7.89204990406583
ARG,Community,7.91131356210066,7.65323341817516,7.76130413825036,7.84745425888149,7.32494224042868,9.04046696197859,7.6637445734587
ARG,Education,10.5920319343398,10.3259309704635,10.4893922581568,10.3187658974954,10.9539518863859,10.1856396187792,10.9918382747445
ARG,Environment,8.8282905725788,8.87594813691134,8.7071357112682,8.74657884189626,9.07244470485929,9.1035982751099,8.76201303451786
ARG,CivicEngagement,6.63826647756377,6.73740071898379,7.58492708614475,7.61315093465086,7.50861458616016,9.04088643914225,8.33530846947032
ARG,Health,10.8582801305593,10.371447133515,10.3623444718881,10.0881230150482,10.7270674533184,10.5824650156045,11.7336001034629
ARG,LifeSatisfaction,9.62616979573801,9.67301552645777,9.01670734901702,8.89703573504113,9.4220684083043,10.1856396187792,8.44660870234518
ARG,Safety,9.57446518151883,9.44129223674052,9.58043600242402,10.3744520595206,9.59615415517412,8.39562569213732,9.9277861923858
ARG,WorkLifeBalance,8.81070404271242,9.45003139494063,9.46561374753551,8.47801784378566,8.13192649026355,7.87725678714051,9.3665509364137
ARM,Housing,8.09017230995016,8.85398542025299,9.36733261896661,9.43114985692359,9.86460348162476,4.16666666666667,11.0981610981611
ARM,Income,9.75285471579629,6.90657601756304,7.42288817452216,6.88461186188061,9.86460348162476,4.16666666666667,8.35599585599586
ARM,Jobs,8.92251561967647,8.31408038450886,5.20260845424244,10.5013919072321,7.73694390715667,4.16666666666667,7.39445739445739
ARM,Community,8.68096267260685,9.43113156147735,6.0573093089433,12.6136631723273,7.73694390715667,4.16666666666667,5.47138047138047
ARM,Education,10.6684068839234,10.3461833073811,9.48323523486922,7.95379922674904,9.86460348162476,20.8333333333333,9.31753431753432
ARM,Environment,8.24283069481187,9.78522217782584,10.4811776217005,6.54447580745885,9.86460348162476,20.8333333333333,13.021238021238
ARM,CivicEngagement,6.58920841150813,6.34448755820539,10.2982269485537,9.14025095962498,7.73694390715667,0,7.39445739445739
ARM,Health,9.9582317120392,11.254587468633,12.5696549879556,9.87721241087214,9.86460348162476,20.8333333333333,13.021238021238
ARM,LifeSatisfaction,9.71866697613473,10.1880340215799,10.6524055707062,8.59930834839036,7.73694390715667,20.8333333333333,12.0596995596996
ARM,Safety,10.505503238536,10.6308534584331,10.5747054930061,9.37446051451997,9.86460348162476,0,7.39445739445739
ARM,WorkLifeBalance,8.87064676501691,7.94485862413951,7.89045558653402,9.0796759340211,9.86460348162476,0,5.47138047138047
ATG,Housing,8.51356704297881,7.4222135269481,7.06466868590254,NA,6.2012987012987,16.6666666666667,12.6785092302334
ATG,Income,8.53584868290751,7.01570946190745,5.43865242573994,NA,5.66558441558442,21.6666666666667,12.6785092302334
ATG,Jobs,8.53584868290751,9.09904279524079,12.6202242414581,NA,6.8262987012987,5,10.6583072100313
ATG,Community,11.5215884333531,7.29358687303451,6.25166055582124,NA,32.0941558441558,5,6.33925461511668
ATG,Education,10.7862943157061,13.5414447560251,7.06466868590254,NA,8.96915584415584,5,11.529083942877
ATG,Environment,11.5438700732818,9.08888019361477,15.6118816090122,NA,6.8262987012987,5,5.18982932776036
ATG,CivicEngagement,5.56526044761339,7.71628135733229,6.25166055582124,NA,4.41558441558442,5,5.18982932776036
ATG,Health,10.0287185581303,8.19835731779778,7.06466868590254,NA,6.29058441558442,5,11.529083942877
ATG,LifeSatisfaction,10.051000198059,13.269894062577,7.06466868590254,NA,8.34415584415584,5,7.48867990247301
ATG,Safety,8.09516735987324,8.88054686028144,7.06466868590254,NA,6.29058441558442,5,5.18982932776036
ATG,WorkLifeBalance,6.82283620518915,8.47404279524079,18.5025771826346,NA,8.0762987012987,21.6666666666667,11.529083942877
AUS,Housing,9.04387561527102,9.1050164722261,8.99444703998597,9.00208067996636,9.28416997522415,9.62503154705637,9.2422996465564
AUS,Income,8.81078965741314,8.96897267658963,8.91171340609767,8.97622760186707,7.78483728894978,8.36851452826914,9.19476220365387
AUS,Jobs,8.35710875192201,8.95912491710216,8.98110202260924,8.80210602535411,8.36607905276795,8.02078673802157,8.37450567880368
AUS,Community,7.12617761463596,7.85071377032963,8.22662922710239,8.12912636873922,8.52923894443144,7.34969642636843,8.00194919516321
AUS,Education,9.87093437105596,9.39643075146512,9.82194800310224,9.72862821842645,9.87526180075179,9.97732054986549,9.56836026259535
AUS,Environment,7.91303972563164,9.04515801324157,9.16102895171806,9.41519786100866,9.83755322588951,8.06407111711604,8.70822250347057
AUS,CivicEngagement,6.24449774629482,6.51062290777364,6.74246561652396,7.07492424017428,7.57534467455727,6.03656111323142,7.52812513923804
AUS,Health,10.3447513762671,10.2788857062625,10.1030417515352,10.358441705684,10.3920069974795,10.0009547537387,11.5071892124727
AUS,LifeSatisfaction,9.85718832459275,10.8712271922635,10.1429761278537,10.6507248333085,10.6643839937467,9.44823570605572,10.3656257316445
AUS,Safety,9.36963539973857,9.05565502786909,8.9887004884652,8.7781158200328,8.89387302078476,9.65150384532725,9.38213911670312
AUS,WorkLifeBalance,13.062001417177,9.95819256487701,9.92594736500639,9.0844266454386,8.79725102541713,13.4573236749498,8.12682130969854
AUT,Housing,8.87326429499904,8.90651950619946,9.22607176653467,9.33772463648344,9.11400356331093,9.45713657879427,8.97618441673157
AUT,Income,8.49981776793225,8.45613168240439,8.51848738513798,8.18582753005956,7.59796998959591,8.23982065920747,7.78791188953867
AUT,Jobs,8.74163459513139,8.67848967475148,8.6900289078734,8.79038069136806,8.27825888925924,8.53020912423962,7.69771545035374
AUT,Community,8.47831901965785,7.97930759874767,7.52899954873209,7.72179877540617,8.06053223044378,8.51198664307509,7.44335141555849
AUT,Education,10.0209706471528,9.45116142525658,9.6642812480276,9.45140192775993,10.2104266474305,9.48799116471798,12.4173876638513
AUT,Environment,9.05694049224696,9.99082394394198,9.97924377739561,9.92292539600842,9.94024265501711,8.66159521456716,9.5734509312352
AUT,CivicEngagement,6.68252536821064,6.78301015779622,6.76745379700752,6.99068019495204,7.23564458212047,6.69152912809944,6.88325411569774
AUT,Health,10.7148037526123,10.4343616264252,10.3996610496167,10.6512638860846,10.8735532471569,12.2807829565902,10.7345828302907
AUT,LifeSatisfaction,10.446473908706,10.5046369749983,10.1750819905888,10.2689151279941,10.1081882359402,9.85736072556804,9.85168724891868
AUT,Safety,9.70269105568807,9.37109665207394,9.69215670326199,9.5066189480175,9.47460110375386,9.79449297500657,8.98241793557052
AUT,WorkLifeBalance,8.78255909766271,9.4444607574048,9.3585338258237,9.17246288586622,9.10657885597113,8.48709483013417,9.65205610225339
AZE,Housing,9.94008900824869,8.70639824184941,10.8601557130969,8.49747474747475,6.16666666666667,6.82624113475177,11.5319865319865
AZE,Income,8.76133814061584,8.69428321931529,9.27743611567141,11.5277777777778,10.1666666666667,6.82624113475177,4.86531986531987
AZE,Jobs,8.66543880603199,8.93811763662999,9.7758021287433,10.5808080808081,8.16666666666667,6.29432624113475,7.64309764309764
AZE,Community,7.3368716721643,8.21110504790298,6.90995499819029,6.60353535353535,6.16666666666667,5.76241134751773,7.64309764309764
AZE,Education,9.6311520614284,9.38878857854802,7.9180085062438,8.30808080808081,14.1666666666667,8.90957446808511,6.71717171717172
AZE,Environment,7.96614094372945,8.48633477039436,6.5669984052337,13.4469696969697,16.3333333333333,6.29432624113475,6.71717171717172
AZE,CivicEngagement,6.81653946117117,6.88127008164311,7.0152876035229,6.60353535353535,8.16666666666667,5.76241134751773,4.86531986531987
AZE,Health,8.12902773879079,10.1281661190077,8.30111888935418,10.1388888888889,8.16666666666667,19.3262411347518,4.86531986531987
AZE,LifeSatisfaction,9.09553821231874,8.92016631610281,7.95804854628384,9.88636363636364,6.16666666666667,6.82624113475177,7.64309764309764
AZE,Safety,13.8652129819935,13.3711359584613,8.5176991059344,7.8030303030303,8.16666666666667,18.7943262411348,4.86531986531987
AZE,WorkLifeBalance,9.79265097350713,8.27423403014495,16.8994899877253,6.60353535353535,8.16666666666667,8.37765957446809,32.6430976430976
BDI,Housing,16.4331896551724,8.69565217391304,4.54545454545455,NA,9.75609756097561,5.84914182475158,6.45161290322581
BDI,Income,16.4331896551724,8.69565217391304,9.54545454545455,NA,4.8780487804878,8.28816621499548,16.1290322580645
BDI,Jobs,14.7090517241379,8.69565217391304,9.54545454545455,NA,9.75609756097561,8.28816621499548,3.2258064516129
BDI,Community,0,8.69565217391304,9.54545454545455,NA,7.31707317073171,10.7271906052394,3.2258064516129
BDI,Education,11.260775862069,8.69565217391304,9.54545454545455,NA,12.1951219512195,10.7271906052394,16.1290322580645
BDI,Environment,1.72413793103448,8.69565217391304,9.54545454545455,NA,12.1951219512195,10.7271906052394,9.67741935483871
BDI,CivicEngagement,3.28663793103448,8.69565217391304,9.54545454545455,NA,7.31707317073171,7.36224028906956,9.67741935483871
BDI,Health,12.9849137931034,10.8695652173913,9.54545454545455,NA,9.75609756097561,10.7271906052394,9.67741935483871
BDI,LifeSatisfaction,9.85991379310345,8.69565217391304,9.54545454545455,NA,12.1951219512195,10.7271906052394,6.45161290322581
BDI,Safety,8.13577586206897,8.69565217391304,9.54545454545455,NA,9.75609756097561,8.28816621499548,9.67741935483871
BDI,WorkLifeBalance,5.17241379310345,10.8695652173913,9.54545454545455,NA,4.8780487804878,8.28816621499548,9.67741935483871
BEL,Housing,9.0257973673426,9.14179728901264,9.1898057710793,9.54954230398483,9.63854345537823,11.0901350882663,10.1321514051252
BEL,Income,9.11886083299071,8.62602613603018,8.40209042471834,8.81333448108989,8.19648395163528,9.90410108869411,8.44436986694854
BEL,Jobs,8.96833316819215,8.90663350523676,8.58940735727321,8.8325646598116,8.36747857745831,8.29692780793279,8.12245945258603
BEL,Community,8.35173922597137,7.9383144858562,7.94242249104008,7.36999040015669,7.60115613834985,7.50000647529717,7.25791872030498
BEL,Education,10.4913543332187,10.0186245306115,9.90378777367487,9.89819562171731,9.40322568261653,10.8460536606301,9.08327093281249
BEL,Environment,8.81796203151003,9.44336581914142,9.34931555664416,9.16697699931929,9.69948661411826,9.16331074968949,9.4874291783202
BEL,CivicEngagement,6.30771700037436,6.43497715310976,6.37052428425085,6.83710888042868,7.28145819474299,5.35668571486678,6.88299744461734
BEL,Health,10.305930337837,10.3646690046238,11.0309760933823,10.9371641280669,10.9216366559024,11.9477926869953,11.3299527598302
BEL,LifeSatisfaction,10.1962185017539,10.6713688950376,10.5590233539662,10.023514460184,9.84598345832088,9.00904398931808,10.4388470213781
BEL,Safety,9.12071917015944,8.74918238032281,8.76207006618954,9.52177620631607,10.6233076817825,9.574182299473,10.7555213571314
BEL,WorkLifeBalance,9.29536803064964,9.70504080101733,9.90057682778119,9.04983185892474,8.42123958969486,7.31176043883685,8.06508186094545
BEN,Housing,9.16138125440451,9.15915915915916,12.2409257409257,NA,9.90853658536585,NA,9.09090909090909
BEN,Income,9.91895701198027,9.49282615949283,8.95188145188145,NA,12.3475609756098,NA,9.09090909090909
BEN,Jobs,8.3861874559549,10.3937270603937,8.497335997336,NA,8.6280487804878,NA,9.09090909090909
BEN,Community,8.3861874559549,8.25825825825826,7.04279054279054,NA,6.15853658536585,NA,9.09090909090909
BEN,Education,9.16138125440451,8.25825825825826,8.45188145188145,NA,8.65853658536585,NA,9.09090909090909
BEN,Environment,9.17899929527836,8.59192525859192,8.40642690642691,NA,12.3475609756098,NA,9.09090909090909
BEN,CivicEngagement,7.62861169837914,7.64097430764097,8.40642690642691,NA,3.6890243902439,NA,9.09090909090909
BEN,Health,9.16138125440451,10.3937270603937,7.497335997336,NA,12.3475609756098,NA,9.09090909090909
BEN,LifeSatisfaction,9.93657505285412,8.25825825825826,8.90642690642691,NA,9.90853658536585,NA,9.09090909090909
BEN,Safety,9.16138125440451,9.15915915915916,8.90642690642691,NA,12.3475609756098,NA,9.09090909090909
BEN,WorkLifeBalance,9.91895701198027,10.3937270603937,12.6921411921412,NA,3.65853658536585,NA,9.09090909090909
BFA,Housing,6.66666666666667,38.9393939393939,5.88235294117647,10,NA,9.09090909090909,NA
BFA,Income,6.66666666666667,5.60606060606061,5.88235294117647,10,NA,9.09090909090909,NA
BFA,Jobs,6.66666666666667,8.03030303030303,5.88235294117647,15,NA,9.09090909090909,NA
BFA,Community,6.66666666666667,3.93939393939394,5.88235294117647,5,NA,9.09090909090909,NA
BFA,Education,6.66666666666667,7.27272727272727,29.4117647058824,15,NA,9.09090909090909,NA
BFA,Environment,6.66666666666667,5.45454545454545,5.88235294117647,5,NA,9.09090909090909,NA
BFA,CivicEngagement,6.66666666666667,5.45454545454545,5.88235294117647,5,NA,9.09090909090909,NA
BFA,Health,6.66666666666667,5.60606060606061,5.88235294117647,10,NA,9.09090909090909,NA
BFA,LifeSatisfaction,6.66666666666667,8.78787878787879,5.88235294117647,15,NA,9.09090909090909,NA
BFA,Safety,6.66666666666667,5.45454545454545,11.7647058823529,5,NA,9.09090909090909,NA
BFA,WorkLifeBalance,33.3333333333333,5.45454545454545,11.7647058823529,5,NA,9.09090909090909,NA
BGD,Housing,9.78675381475987,7.7328542234032,8.78278988956128,8.11087446998872,9.41030342461702,9.74482314920103,4.5679012345679
BGD,Income,9.39568094041162,8.89693189233926,10.5569184698268,8.72063056754969,8.72064825220323,9.74482314920103,40.1234567901235
BGD,Jobs,8.83722460790976,9.26152817353561,8.13250042674755,12.1545201696036,9.41030342461702,9.74482314920103,6.79012345679012
BGD,Community,7.51470240402359,10.2433643555214,9.36644227935066,6.89136227486677,9.41030342461702,9.74482314920103,4.5679012345679
BGD,Education,13.8181438108649,9.52262749477227,9.32297661722374,13.9837884622865,9.41030342461702,7.57234125321683,11.7283950617284
BGD,Environment,7.60449022125156,9.15155597134287,9.1373998186393,8.72063056754969,8.72064825220323,10.0723412532168,6.17283950617284
BGD,CivicEngagement,7.14501089114372,6.58557834974529,8.34374902498851,8.11087446998872,7.6536345892234,7.16417798791071,3.45679012345679
BGD,Health,8.99228644905394,10.1252192120992,8.25923245974172,6.89136227486677,9.41030342461702,11.3223412532168,10.6172839506173
BGD,LifeSatisfaction,8.14853321668178,10.4228484621842,10.6079880539334,8.72063056754969,9.41030342461702,10.1529864145072,4.5679012345679
BGD,Safety,8.90503052170825,9.24337000819564,8.83394510341988,7.50111837242774,9.41030342461702,7.57234125321683,6.17283950617284
BGD,WorkLifeBalance,9.85214312219104,8.81412185686109,8.65605785656711,10.1942078033221,9.03294493405098,7.16417798791071,1.23456790123457
BGR,Housing,7.97992934219557,8.31346077303728,8.06508400238748,10.5623310263984,8.58870967741935,7.63870534337694,8.03571428571428
BGR,Income,11.1304822110525,10.2029974360826,10.6120790245538,9.74737092700839,8.58870967741935,11.4314898022114,4.46428571428571
BGR,Jobs,9.33290118469364,9.10521214952551,9.68413542325063,9.75141018515995,6.9758064516129,12.8290053301617,6.84523809523809
BGR,Community,7.71348213465803,7.91824833828855,7.60648000776342,6.31531485460321,8.2258064516129,8.17062023699396,4.46428571428571
BGR,Education,10.4833689684397,8.66603086548898,8.08801824191457,10.3055295616139,12.7016129032258,8.70253513061099,8.03571428571428
BGR,Environment,8.44882581639939,8.33746920772443,9.294689274083,10.2171333466825,9.83870967741936,9.40129289458614,14.2857142857143
BGR,CivicEngagement,6.19552271847399,8.16972024546406,5.43728270556525,7.09404504565143,5.36290322580645,6.55174882163781,5.6547619047619
BGR,Health,9.98637234614296,9.99457610459403,8.9590989620035,9.68251089974205,9.83870967741936,7.61557860887186,13.9880952380952
BGR,LifeSatisfaction,10.531469694431,10.4696314308895,12.2731870135786,9.29118278414659,13.0645161290323,9.25757675873309,15.1785714285714
BGR,Safety,7.82569884864781,9.61201330157151,7.61449498156079,8.20535436794281,8.2258064516129,8.70253513061099,12.202380952381
BGR,WorkLifeBalance,10.3719467348654,9.21064014733363,12.3654503633389,8.82781700105068,8.58870967741935,9.69891194220519,6.84523809523809
BHR,Housing,10.7980776181033,8.54852623436256,7.7951812295013,10.3037464327787,9.60307966886914,4.16666666666667,26.3157894736842
BHR,Income,7.9528335837721,10.6842809018887,8.26235294667302,7.45881358784585,12.0993772309562,16.6666666666667,26.3157894736842
BHR,Jobs,10.3579789506103,9.27934453682397,8.15750007008101,7.3050963373544,8.84550391129338,4.16666666666667,5.26315789473684
BHR,Community,8.52573241868996,9.48072998738244,9.4562881357516,7.58868371771598,9.80244171033645,4.16666666666667,5.26315789473684
BHR,Education,11.0944994727415,9.90934294593728,11.0005583120754,6.98448504900118,13.7498101313891,4.16666666666667,5.26315789473684
BHR,Environment,8.09495521457445,8.51716695672182,8.72012212784646,6.66702473154086,8.70816561606035,4.16666666666667,5.26315789473684
BHR,CivicEngagement,6.19557920921805,6.5540760915587,7.64858342911072,5.57127460353267,4.78500544290018,4.16666666666667,5.26315789473684
BHR,Health,9.74795648424652,10.6210260231513,9.73793204944916,9.39336649014068,8.9095845674793,12.5,5.26315789473684
